Order ID,Order Date,Processed Date,Ship Date,Ship Mode,Customer ID,Postal Code,City,County,State,RegionName,Latitude,Longitude,Product ID,Product name,Cost,List Price,Quantity,Discount,Cost of Order,Gross Revenue,Net Revenue,Net Profit,Products.List_Price_Bin,CustomerSegment,CustomerType,sub-category,Product Categories.Category
CA-2016-154690,"Thursday, 15 June 2023","Sunday, 18 June 2023","Tuesday, 20 June 2023",1,CC-54690,28314,Fayetteville,Cumberland,North Carolina,Southern,35.06,-79.01,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-105214,"Wednesday, 8 June 2022","Saturday, 18 June 2022","Tuesday, 21 June 2022",3,TS-05214,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,1,0.2,144.8,241.4,193.12,48.32,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-149979,"Friday, 11 June 2021","Monday, 21 June 2021","Saturday, 26 June 2021",1,RA-49979,31907,Columbus,Muscogee,Georgia,Southern,32.48,-84.9,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,1,0.2,141.2,235.4,188.32,47.12,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-163594,"Thursday, 1 April 2021","Monday, 12 April 2021","Wednesday, 14 April 2021",3,JF-63594,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,116,Global Highback Leather Tilter in Burgundy,173,288.4,1,0.2,173,288.4,230.72,57.72,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-157686,"Tuesday, 22 June 2021","Friday, 2 July 2021","Saturday, 3 July 2021",3,BD-57686,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,1,0.2,141.2,235.4,188.32,47.12,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-141397,"Thursday, 10 June 2021","Monday, 21 June 2021","Tuesday, 22 June 2021",3,RC-41397,91104,Pasadena,Los Angeles,California,Southwest,34.17,-118.13,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,1,0.2,141.2,235.4,188.32,47.12,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-136406,"Wednesday, 7 April 2021","Monday, 19 April 2021","Wednesday, 21 April 2021",1,BD-36406,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,116,Global Highback Leather Tilter in Burgundy,173,288.4,1,0.2,173,288.4,230.72,57.72,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-107209,"Tuesday, 12 July 2022","Tuesday, 26 July 2022","Sunday, 31 July 2022",1,JW-07209,27604,Raleigh,Wake,North Carolina,Southern,35.83,-78.58,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-144092,"Friday, 29 October 2021","Thursday, 4 November 2021","Saturday, 6 November 2021",1,LH-44092,95123,San Jose,Santa Clara,California,Southwest,37.25,-121.83,116,Global Highback Leather Tilter in Burgundy,173,288.4,1,0.2,173,288.4,230.72,57.72,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-132486,"Thursday, 8 October 2020","Tuesday, 13 October 2020","Saturday, 17 October 2020",1,JF-32486,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-132486,"Thursday, 8 October 2020","Tuesday, 13 October 2020","Saturday, 17 October 2020",1,JF-32486,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,1,0.2,144.8,241.4,193.12,48.32,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-132486,"Thursday, 8 October 2020","Tuesday, 13 October 2020","Saturday, 17 October 2020",1,JF-32486,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-142237,"Sunday, 28 June 2020","Thursday, 9 July 2020","Saturday, 11 July 2020",3,CK-42237,19134,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.99,-75.11,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2022-114224,"Sunday, 8 January 2023","Wednesday, 11 January 2023","Monday, 16 January 2023",1,KT-51927,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,1,0.2,136.7,227.9,182.32,45.62,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-164777,"Wednesday, 15 January 2020","Saturday, 25 January 2020","Monday, 27 January 2020",3,SC-64777,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,1,0.2,134.5,224.2,179.36,44.86,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-106278,"Thursday, 20 May 2021","Sunday, 30 May 2021","Wednesday, 2 June 2021",1,BM-06278,98198,Seattle,King,Washington,Pacific Northwest,47.39,-122.31,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-107146,"Wednesday, 9 June 2021","Tuesday, 22 June 2021","Thursday, 24 June 2021",3,LC-07146,80501,Longmont,Boulder,Colorado,Pacific Northwest,40.18,-105.1,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-148635,"Saturday, 18 July 2020","Sunday, 26 July 2020","Tuesday, 28 July 2020",1,MH-48635,98115,Seattle,King,Washington,Pacific Northwest,47.68,-122.3,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-116652,"Monday, 6 September 2021","Saturday, 11 September 2021","Wednesday, 15 September 2021",2,RD-16652,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,1,0.2,134.5,224.2,179.36,44.86,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-117450,"Tuesday, 27 June 2023","Friday, 7 July 2023","Tuesday, 11 July 2023",2,DO-17450,33437,Boynton Beach,Palm Beach,Florida,Southern,26.53,-80.14,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-107818,"Sunday, 10 January 2021","Saturday, 16 January 2021","Friday, 22 January 2021",2,MC-07818,99301,Pasco,Franklin,Washington,Pacific Northwest,46.25,-119.1,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-101910,"Tuesday, 17 November 2020","Monday, 23 November 2020","Sunday, 29 November 2020",2,CD-01910,92530,Lake Elsinore,Riverside,California,Southwest,33.66,-117.35,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,1,0.2,141.2,235.4,188.32,47.12,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2022-114487,"Wednesday, 19 April 2023","Saturday, 22 April 2023","Friday, 28 April 2023",2,DL-54062,27405,Greensboro,Guilford,North Carolina,Southern,36.12,-79.77,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-163300,"Wednesday, 1 September 2021","Monday, 13 September 2021","Sunday, 19 September 2021",2,ES-63300,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-103310,"Sunday, 28 April 2019","Saturday, 11 May 2019","Thursday, 16 May 2019",2,GM-03310,95123,San Jose,Santa Clara,California,Southwest,37.25,-121.83,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2022-114421,"Thursday, 30 March 2023","Monday, 3 April 2023","Friday, 7 April 2023",2,PB-48798,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-142573,"Friday, 8 July 2022","Friday, 15 July 2022","Wednesday, 20 July 2022",2,ML-42573,85023,Phoenix,Maricopa,Arizona,Southern,33.63,-112.11,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,1,0.2,136.7,227.9,182.32,45.62,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-142573,"Friday, 8 July 2022","Friday, 15 July 2022","Wednesday, 20 July 2022",2,ML-42573,85023,Phoenix,Maricopa,Arizona,Southern,33.63,-112.11,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-139969,"Thursday, 10 November 2022","Sunday, 13 November 2022","Sunday, 20 November 2022",2,AF-39969,77840,College Station,Brazos,Texas,Southern,30.6,-96.31,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-134642,"Friday, 18 February 2022","Sunday, 27 February 2022","Thursday, 3 March 2022",2,SW-34642,27834,Greenville,Pitt,North Carolina,Southern,35.62,-77.4,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,1,0.2,136.7,227.9,182.32,45.62,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-150070,"Thursday, 29 June 2023","Monday, 3 July 2023","Saturday, 8 July 2023",2,JA-50070,95351,Modesto,Stanislaus,California,Southwest,37.62,-121,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2015-110863,"Monday, 2 November 2020","Saturday, 14 November 2020","Saturday, 21 November 2020",2,AA-10863,73120,Oklahoma City,Oklahoma,Oklahoma,Midwest,35.58,-97.56,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,1,0.2,134.5,224.2,179.36,44.86,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-152842,"Sunday, 10 July 2022","Sunday, 24 July 2022","Sunday, 31 July 2022",2,NF-52842,28205,Charlotte,Mecklenburg,North Carolina,Southern,35.22,-80.79,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2016-134488,"Tuesday, 8 June 2021","Friday, 11 June 2021","Friday, 18 June 2021",2,PK-34488,43229,Columbus,Franklin,Ohio,Midwest,40.08,-82.97,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,1,0.2,141.2,235.4,188.32,47.12,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2014-155544,"Thursday, 14 March 2019","Sunday, 24 March 2019","Thursday, 28 March 2019",2,GM-55544,37918,Knoxville,Knox,Tennessee,Southern,36.05,-83.92,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2014-164406,"Tuesday, 6 August 2019","Wednesday, 14 August 2019","Sunday, 18 August 2019",2,BD-64406,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,1,0.2,136.7,227.9,182.32,45.62,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-126760,"Thursday, 18 July 2019","Sunday, 21 July 2019","Sunday, 28 July 2019",2,KM-26760,89031,North Las Vegas,Clark,Nevada,Southwest,36.26,-115.17,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2016-114293,"Monday, 8 November 2021","Thursday, 11 November 2021","Tuesday, 16 November 2021",2,JH-14293,97030,Gresham,Multnomah,Oregon,Pacific Northwest,45.52,-122.42,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,1,0.2,144.8,241.4,193.12,48.32,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-136644,"Saturday, 1 June 2019","Thursday, 13 June 2019","Wednesday, 19 June 2019",2,SC-36644,46544,Mishawaka,St. Joseph,Indiana,Midwest,41.65,-86.16,111,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",121,201.7,1,0.2,121,201.7,161.36,40.36,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-134551,"Friday, 13 December 2019","Thursday, 19 December 2019","Tuesday, 24 December 2019",2,TS-34551,38401,Columbia,Maury,Tennessee,Southern,35.62,-87.04,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-125731,"Tuesday, 5 January 2021","Tuesday, 12 January 2021","Monday, 18 January 2021",2,CL-25731,97030,Gresham,Multnomah,Oregon,Pacific Northwest,45.52,-122.42,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2015-145436,"Tuesday, 18 February 2020","Sunday, 1 March 2020","Thursday, 5 March 2020",2,VD-45436,38401,Columbia,Maury,Tennessee,Southern,35.62,-87.04,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,1,0.2,134.5,224.2,179.36,44.86,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2015-145436,"Tuesday, 18 February 2020","Sunday, 1 March 2020","Thursday, 5 March 2020",2,VD-45436,38401,Columbia,Maury,Tennessee,Southern,35.62,-87.04,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,1,0.2,134.5,224.2,179.36,44.86,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-159835,"Monday, 11 November 2019","Sunday, 17 November 2019","Sunday, 24 November 2019",2,RB-59835,19143,Philadelphia,Philadelphia,Pennsylvania,Northeast,39.94,-75.23,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-158029,"Sunday, 19 May 2019","Wednesday, 22 May 2019","Sunday, 26 May 2019",2,HF-58029,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,116,Global Highback Leather Tilter in Burgundy,173,288.4,1,0.2,173,288.4,230.72,57.72,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2022-114831,"Thursday, 8 June 2023","Sunday, 11 June 2023","Sunday, 18 June 2023",2,PK-34490,43229,Columbus,Franklin,Ohio,Midwest,40.08,-82.97,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,1,0.2,141.2,235.4,188.32,47.12,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-110996,"Sunday, 13 November 2022","Wednesday, 16 November 2022","Monday, 21 November 2022",2,KA-10996,91761,Ontario,San Bernardino,California,Southwest,34.03,-117.62,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-110604,"Friday, 6 May 2022","Wednesday, 18 May 2022","Monday, 23 May 2022",2,JF-10604,98103,Seattle,King,Washington,Pacific Northwest,47.67,-122.34,111,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",121,201.7,1,0.2,121,201.7,161.36,40.36,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2017-110604,"Friday, 6 May 2022","Wednesday, 18 May 2022","Monday, 23 May 2022",2,JF-10604,98103,Seattle,King,Washington,Pacific Northwest,47.67,-122.34,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2016-157945,"Monday, 14 June 2021","Monday, 28 June 2021","Saturday, 3 July 2021",2,NF-57945,62521,Decatur,Macon,Illinois,Midwest,39.84,-88.95,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2016-159856,"Tuesday, 5 October 2021","Friday, 8 October 2021","Tuesday, 12 October 2021",2,EP-59856,85281,Tempe,Maricopa,Arizona,Southern,33.42,-111.93,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,1,0.2,144.8,241.4,193.12,48.32,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-118962,"Sunday, 21 July 2019","Saturday, 27 July 2019","Wednesday, 31 July 2019",2,CS-18962,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,1,0.2,136.7,227.9,182.32,45.62,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2014-133130,"Wednesday, 6 January 2021","Tuesday, 19 January 2021","Saturday, 23 January 2021",2,TH-33130,92037,La Jolla,San Diego,California,Southwest,32.85,-117.25,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2014-141257,"Saturday, 1 June 2019","Saturday, 8 June 2019","Friday, 14 June 2019",2,CS-41257,98115,Seattle,King,Washington,Pacific Northwest,47.68,-122.3,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,1,0.2,126.3,210.5,168.4,42.1,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-154893,"Thursday, 12 December 2019","Sunday, 15 December 2019","Saturday, 21 December 2019",2,GM-54893,92024,Encinitas,San Diego,California,Southwest,33.05,-117.27,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-154893,"Thursday, 12 December 2019","Sunday, 15 December 2019","Saturday, 21 December 2019",2,GM-54893,92024,Encinitas,San Diego,California,Southwest,33.05,-117.27,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
US-2014-106334,"Thursday, 16 January 2020","Monday, 20 January 2020","Sunday, 26 January 2020",2,JF-06334,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,1,0.2,137.4,229,183.2,45.8,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2014-116568,"Saturday, 7 December 2019","Tuesday, 10 December 2019","Monday, 16 December 2019",2,BM-16568,32725,Deltona,Volusia,Florida,Southern,28.9,-81.25,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-128965,"Monday, 11 April 2022","Sunday, 17 April 2022","Friday, 22 April 2022",2,PS-28965,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-128363,"Friday, 5 August 2022","Wednesday, 10 August 2022","Monday, 15 August 2022",2,DC-28363,38109,Memphis,Shelby,Tennessee,Southern,35.04,-90.07,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-121853,"Thursday, 16 September 2021","Tuesday, 28 September 2021","Monday, 4 October 2021",2,DB-21853,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,1,0.2,144.8,241.4,193.12,48.32,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-123491,"Monday, 17 October 2022","Saturday, 22 October 2022","Friday, 28 October 2022",2,JK-23491,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,1,0.2,141.2,235.4,188.32,47.12,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-123085,"Sunday, 7 August 2022","Saturday, 13 August 2022","Thursday, 18 August 2022",2,EJ-23085,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,1,0.2,144.7,241.2,192.96,48.26,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-145429,"Thursday, 7 July 2022","Tuesday, 19 July 2022","Saturday, 23 July 2022",2,SW-45429,92024,Encinitas,San Diego,California,Southwest,33.05,-117.27,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,1,0.2,134.5,224.2,179.36,44.86,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2017-148999,"Friday, 21 January 2022","Friday, 4 February 2022","Wednesday, 9 February 2022",2,EB-48999,33142,Miami,Miami-Dade,Florida,Southern,25.81,-80.23,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,1,0.2,134.5,224.2,179.36,44.86,200 - 300,Consumer,Single Purchase,Chairs,Furniture
CA-2016-118332,"Thursday, 9 December 2021","Thursday, 16 December 2021","Thursday, 23 December 2021",2,PK-18332,92307,Apple Valley,San Bernardino,California,Southwest,34.53,-117.21,115,Novimex Fabric Task Chair,135.6,226,1,0.2,135.6,226,180.8,45.2,200 - 300,Consumer,Single Purchase,Chairs,Furniture
